Region,Age,Education,WorkLocation,Industry,Employed
02,24,60612,0,0,0
02,34,60913,1529,86,1
02,39,24013,1529,41,1
02,51,24015,1519,1,1
02,64,10015,1519,1,1
02,26,24015,1519,41,1
02,25,24015,1529,86,1
02,53,24015,1519,47,1
02,52,60111,1519,85,1
02,48,10018,1519,49,1
02,42,24015,1519,47,1
02,42,24013,1529,41,1
02,41,24015,1519,47,1
02,63,60003,1519,1,1
02,63,60888,1519,84,1
02,28,60722,1519,84,1
02,35,24013,3105,1,1
02,57,10015,3105,1,1
02,54,24015,3105,96,1
02,42,24015,3105,1,1
02,56,10014,3105,1,1
02,50,10018,3105,1,1
02,21,24015,3105,1,1
02,35,60002,0,0,0
02,55,24015,3105,1,1
02,62,24015,3105,96,1
02,68,10018,3105,23,1
02,29,24015,3105,49,1
02,52,10018,3105,10,1
02,50,10018,3105,96,1
02,28,61013,3126,47,1
02,21,24015,0,0,0
02,67,24013,3105,1,1
02,46,24015,3105,1,1
02,48,24015,3105,1,1
02,32,24015,3105,41,1
02,57,60419,3107,47,1
02,48,60411,3107,1,1
02,61,40729,3107,11,1
02,63,24015,3107,11,1
02,44,61013,3107,23,1
02,40,60913,3107,56,1
02,58,60700,3116,84,1
02,55,60111,3107,47,1
02,45,24015,3107,10,1
02,41,24015,3107,96,1
02,20,60001,1102,7,1
02,70,10013,3107,49,1
02,26,60314,0,0,0
02,25,60003,3107,86,1
02,57,60314,3107,47,1
02,59,60119,3107,85,1
02,33,61013,3107,47,1
02,55,60411,3107,1,1
02,52,24015,3107,49,1
02,48,24015,3107,96,1
02,23,50714,0,0,0
02,27,24015,3107,92,1
02,39,24011,3107,92,1
02,61,10014,3107,1,1
02,56,24013,3107,47,1
02,30,60488,3107,47,1
02,26,61041,3107,47,1
02,24,60610,3108,47,1
02,30,10013,3112,1,1
02,30,50714,3112,1,1
02,24,34013,3135,46,1
02,39,10012,3112,1,1
02,59,10012,3112,1,1
02,25,24013,3112,47,1
02,60,10014,3112,1,1
02,58,24011,3112,1,1
02,54,10018,3129,1,1
02,24,24013,3112,1,1
02,54,51099,3112,1,1
02,28,60811,3112,80,1
02,30,24015,3135,80,1
02,28,24015,3112,1,1
02,49,60001,3115,45,1
02,49,24015,3115,47,1
02,62,10018,3112,1,1
02,32,60413,3135,86,1
02,26,24013,3112,1,1
02,72,10018,3112,96,1
02,31,60002,3135,47,1
02,26,60111,3135,47,1
02,40,24011,3112,1,1
02,23,24012,3112,1,1
02,20,24013,3112,56,1
02,62,10014,3112,1,1
02,54,10013,3112,1,1
02,27,10012,3112,1,1
02,24,24011,3112,1,1
02,66,10018,3112,1,1
02,59,24011,3112,96,1
02,44,24015,3112,1,1
02,42,60002,3112,49,1
02,50,24015,3135,1,1
02,40,24011,3112,46,1
02,36,24015,3137,41,1
02,39,10018,3114,1,1
02,35,60001,3114,1,1
02,33,60002,3114,84,1
02,21,24011,3137,41,1
02,50,24012,3114,1,1
02,52,10018,3114,1,1
02,66,10014,3114,1,1
02,59,10014,3114,1,1
02,36,24015,3114,47,1
02,41,24015,3114,1,1
02,40,10018,3114,1,1
02,38,10018,3114,1,1
02,17,10018,3114,11,1
02,19,10018,3114,1,1
02,46,10018,3114,1,1
02,17,24015,3114,10,1
02,49,10012,3114,1,1
02,49,10015,3114,1,1
02,23,60111,3114,84,1
02,41,60314,3114,84,1
02,59,10011,3114,47,1
02,64,10014,3114,47,1
02,45,10018,3137,41,1
02,23,10012,3137,41,1
02,28,24015,3114,41,1
02,37,24015,3114,41,1
02,53,10018,3114,92,1
02,49,24015,3114,47,1
02,29,10018,1529,41,1
02,28,24015,3114,1,1
02,36,24015,3114,1,1
02,33,24015,3114,1,1
02,59,10011,3114,1,1
02,51,24012,3114,1,1
02,29,10018,3137,41,1
02,25,24015,3114,1,1
02,27,24015,3114,1,1
02,23,34011,3114,1,1
02,48,10018,3114,1,1
02,47,10015,3114,1,1
02,69,10018,3114,1,1
02,26,24015,3137,80,1
02,60,60002,3124,1,1
02,60,24015,3124,49,1
02,61,60001,3124,1,1
02,59,24015,3124,47,1
02,23,34013,0,0,0
02,71,60003,3124,1,1
02,39,60488,3124,47,1
02,30,60913,3124,86,1
02,44,50714,3124,36,1
02,38,60003,3124,64,1
02,60,60002,3124,1,1
02,42,60488,3135,64,1
02,42,60111,3124,85,1
02,72,24011,3132,1,1
02,42,24012,3132,49,1
02,44,24012,3132,96,1
02,42,60003,3132,1,1
02,67,10013,3132,96,1
02,39,24015,3124,56,1
02,36,24011,3132,1,1
02,35,10013,3101,41,1
02,32,24015,3132,47,1
02,39,10018,3132,1,1
02,54,24015,3132,41,1
02,50,24015,3132,80,1
02,51,24015,3132,96,1
02,60,60002,3132,1,1
02,25,60799,3135,85,1
02,70,10013,3132,1,1
02,69,24013,3132,47,1
02,56,10018,3132,1,1
02,54,10018,3132,1,1
02,27,24015,3124,41,1
02,36,24015,3103,43,1
02,34,24015,3132,47,1
02,38,70499,5003,84,1
02,65,24015,5003,49,1
02,61,60001,5003,1,1
02,63,24015,5003,1,1
02,58,24015,5003,47,1
02,36,60002,5003,84,1
02,39,10011,5003,1,1
02,39,24015,5003,41,1
02,44,24015,5003,1,1
02,57,24015,5003,25,1
02,56,24015,5003,84,1
02,28,60819,5003,84,1
02,61,24015,5003,1,1
02,17,34011,5003,1,1
02,17,34011,5003,1,1
02,33,60119,5005,85,1
02,54,24015,5003,80,1
02,55,60001,5003,84,1
02,26,24015,5003,80,1
02,69,40729,5003,1,1
02,48,24015,5003,47,1
02,48,24015,5003,56,1
02,27,24015,5003,56,1
02,25,24015,5003,41,1
02,20,24015,5003,56,1
02,61,10018,5003,41,1
02,37,24012,5003,47,1
02,69,24015,5003,3,1
02,28,24015,5003,1,1
02,29,60612,0,0,0
02,49,24011,5003,1,1
02,55,10015,5004,1,1
02,39,60003,5004,41,1
02,62,24015,5004,1,1
02,65,60002,5002,41,1
02,24,60612,0,0,0
02,52,60111,5004,84,1
02,54,24015,5004,33,1
02,51,60001,5004,84,1
02,21,34013,5004,53,1
02,39,24015,5004,49,1
02,56,10018,5004,41,1
02,28,24015,5004,41,1
02,24,60799,0,0,0
02,22,35013,5004,96,1
02,34,24015,5004,41,1
02,20,35013,5004,41,1
02,22,35013,5004,41,1
02,34,60002,5004,23,1
02,52,60003,5004,41,1
02,26,24015,5004,23,1
02,29,24015,5004,23,1
02,41,60488,5004,64,1
02,53,24013,5004,49,1
02,54,50700,5004,96,1
02,42,40922,5004,96,1
02,66,60002,5004,47,1
02,65,24012,5004,96,1
02,38,60002,5004,41,1
02,23,24015,5004,41,1
02,48,24013,5004,56,1
02,63,60003,5004,11,1
02,41,60003,5004,64,1
02,33,60002,5005,65,1
02,37,24015,5004,46,1
02,34,61013,5004,1,1
02,33,60913,5004,86,1
02,54,60002,5007,47,1
02,49,24015,5007,47,1
02,55,24015,5007,47,1
02,30,60388,5013,55,1
02,27,60388,5007,47,1
02,75,10018,5007,1,1
02,30,60001,5004,53,1
02,30,61013,5007,47,1
02,56,60612,5007,84,1
02,54,60913,5004,86,1
02,44,24015,5007,41,1
02,23,60002,5007,74,1
02,40,60003,5007,41,1
02,62,24015,5007,96,1
02,60,24015,5007,84,1
02,38,60002,5005,18,1
02,33,24015,5007,41,1
02,68,60799,5007,1,1
02,58,24015,5007,1,1
02,19,35013,5007,1,1
02,25,60314,5005,84,1
02,62,10015,5007,1,1
02,48,24015,5007,96,1
02,22,34013,5004,56,1
02,63,24012,5007,84,1
02,58,10018,5004,96,1
02,40,24015,5007,43,1
02,57,10013,5002,41,1
02,57,24015,5007,56,1
02,22,60488,0,0,0
02,39,10018,5007,43,1
02,54,10018,5007,41,1
02,39,24015,5007,49,1
02,37,24015,5007,56,1
02,26,24015,5007,47,1
02,31,24015,5007,45,1
02,45,60003,5007,1,1
02,43,60488,5005,84,1
02,40,24012,5010,1,1
02,49,24015,5010,47,1
02,19,60002,5010,47,1
02,42,24013,5010,84,1
02,42,24015,5010,47,1
02,20,34011,5010,47,1
02,30,60119,5010,85,1
02,30,24015,5010,1,1
02,56,10018,5010,47,1
02,34,60003,5010,47,1
02,31,24013,5010,47,1
02,43,61041,5010,47,1
02,53,60119,5010,85,1
02,56,24015,5010,41,1
02,39,60003,5010,1,1
02,38,60913,5010,85,1
02,40,24013,5010,56,1
02,39,60913,5010,86,1
02,66,60002,5010,86,1
02,26,60914,1102,86,1
02,39,10018,5010,41,1
02,39,24015,5010,47,1
02,21,35013,5010,41,1
02,44,24013,5010,1,1
02,40,24015,5010,1,1
02,66,10011,5010,1,1
02,65,10018,5010,1,1
02,39,60001,5010,47,1
02,60,10018,5010,49,1
02,43,24015,5010,42,1
02,34,24015,5010,1,1
02,62,10018,5011,23,1
02,43,60111,5011,85,1
02,25,60714,5011,84,1
02,71,10018,5011,1,1
02,70,10018,5011,1,1
02,54,24013,5011,52,1
02,57,24012,5011,96,1
02,23,34011,5011,41,1
02,58,24013,5011,1,1
02,61,24013,3911,81,1
02,26,60715,5011,7,1
02,27,60002,5011,84,1
02,33,24011,5011,1,1
02,49,10013,5011,41,1
02,21,60003,5011,41,1
02,19,60001,5011,41,1
02,49,24013,5011,41,1
02,47,60003,5011,47,1
02,23,60001,0,0,0
02,48,40715,7602,84,1
02,50,60111,5011,85,1
02,27,60002,5011,41,1
02,26,60003,5011,47,1
02,37,24015,5011,47,1
02,44,24013,5011,84,1
02,43,24013,5011,47,1
02,42,24012,5011,92,1
02,20,34011,5011,41,1
02,16,10015,5011,41,1
02,16,10012,5011,41,1
02,40,24013,5011,41,1
02,42,24015,5011,47,1
02,42,40715,5011,84,1
02,43,60003,5011,47,1
02,31,60111,5013,85,1
02,40,60412,5013,47,1
02,58,10012,5013,47,1
02,32,60002,5013,41,1
02,66,60119,5013,47,1
02,42,60612,5013,85,1
02,43,60488,5013,56,1
02,33,24015,5013,53,1
02,34,24015,5013,96,1
02,38,24015,5013,49,1
02,42,60913,5013,47,1
02,42,60488,5013,11,1
02,52,60488,5013,80,1
02,49,60488,5013,84,1
02,34,24015,5013,49,1
02,31,60002,5013,69,1
02,44,24015,5013,47,1
02,46,24015,5013,47,1
02,43,60612,5005,84,1
02,42,60111,5013,85,1
02,33,24015,5013,41,1
02,31,60001,5013,47,1
02,72,10013,5701,1,1
02,38,24015,5701,1,1
02,37,60612,5702,84,1
02,61,10014,5701,1,1
02,28,60719,1523,42,1
02,32,60488,3135,42,1
02,42,10018,5701,41,1
02,67,10018,5701,96,1
02,50,10018,5701,1,1
02,45,10018,5701,1,1
02,19,34013,5701,1,1
02,15,24013,5701,1,1
02,64,10014,5701,47,1
02,27,60719,5701,84,1
02,34,24015,5702,86,1
02,28,24015,3135,23,1
02,32,24015,0,0,0
02,49,10011,5701,1,1
02,56,24013,5701,96,1
02,23,24011,5701,1,1
02,17,24013,5701,1,1
02,30,10018,3135,52,1
02,25,24011,3135,84,1
02,20,24015,1102,41,1
02,39,24015,5013,42,1
02,25,60612,5702,85,1
02,25,60488,5701,64,1
02,43,24013,5701,1,1
02,18,34011,5701,1,1
02,48,10018,5701,41,1
02,32,10018,5701,1,1
02,17,24013,5701,41,1
02,75,10018,5701,1,1
02,73,10018,5701,1,1
02,17,24015,5701,1,1
02,59,10018,5701,1,1
02,58,10018,5701,96,1
02,33,24012,5701,1,1
02,30,24012,5701,41,1
02,26,24015,5701,41,1
02,22,24012,5701,41,1
02,44,60314,5702,84,1
02,33,24013,5702,49,1
02,30,61013,3135,55,1
02,41,60111,5702,86,1
02,36,60913,5702,86,1
02,46,50114,5702,49,1
02,41,24015,5703,56,1
02,58,24015,5702,41,1
02,64,60002,5702,49,1
02,33,10018,3135,18,1
02,30,50611,5702,47,1
02,42,24012,5006,41,1
02,62,10012,5702,96,1
02,67,24015,5702,47,1
02,39,60003,5702,47,1
02,54,24015,5702,56,1
02,24,24015,5702,56,1
02,24,60612,5702,84,1
02,24,60612,5702,62,1
02,51,60719,5702,84,1
02,37,60002,5702,11,1
02,46,24015,5703,49,1
02,61,10018,5703,47,1
02,46,24015,5703,1,1
02,37,24015,5703,1,1
02,52,10018,5703,1,1
02,51,24015,5703,1,1
02,25,60002,5703,10,1
02,52,60111,5703,1,1
02,57,24015,5703,1,1
02,54,10011,5703,1,1
02,36,24015,5703,1,1
02,25,60314,3135,47,1
02,69,10011,5703,1,1
02,38,24015,3135,41,1
02,65,24015,5703,1,1
02,65,10018,5703,1,1
02,51,60913,5703,1,1
02,45,60002,5703,1,1
02,44,10018,5703,84,1
02,70,10018,5703,1,1
02,40,24015,5703,41,1
02,41,24015,7607,96,1
02,53,24012,5703,41,1
02,60,10014,5703,47,1
02,21,35013,3135,10,1
02,40,60111,3135,56,1
02,36,60612,5703,47,1
02,36,60888,5703,3,1
02,31,60888,5703,3,1
02,36,60314,2707,84,1
02,36,71022,5703,84,1
02,52,10012,5703,1,1
02,55,10013,5703,1,1
02,48,24015,5703,1,1
02,63,24015,3135,96,1
02,41,24015,5703,84,1
02,41,60111,5703,85,1
02,47,24015,5703,84,1
02,37,24015,5703,84,1
02,44,10013,5703,1,1
02,15,10018,5703,1,1
02,53,24015,5703,1,1
02,41,10014,5703,41,1
02,42,60111,5703,85,1
02,64,10013,5703,1,1
02,30,10018,5703,1,1
02,64,10014,5703,1,1
02,61,10015,5703,1,1
02,39,60713,5009,80,1
02,46,24011,5703,1,1
02,41,24013,5703,1,1
02,41,10018,5703,1,1
02,53,24012,5703,1,1
02,53,10018,5703,1,1
02,36,24015,3135,47,1
02,41,60111,5703,85,1
02,57,10015,5703,1,1
02,24,10018,3135,41,1
02,31,10015,5703,41,1
02,30,24015,5703,10,1
02,29,10018,5703,41,1
02,58,24012,3135,96,1
02,25,24011,3135,41,1
02,55,10011,5703,1,1
02,37,60811,5703,85,1
02,28,10014,5703,41,1
02,30,24015,5703,47,1
02,69,10013,5703,1,1
02,37,24015,5703,1,1
02,35,10014,5703,1,1
02,31,60314,5702,53,1
02,30,60111,5703,85,1
02,38,10018,5703,1,1
02,39,24015,5706,47,1
02,38,10012,5706,31,1
02,16,24013,5706,1,1
02,21,10015,5706,1,1
02,23,34011,5706,1,1
02,55,10014,5706,84,1
02,18,34013,5706,1,1
02,16,24015,5706,1,1
02,52,24011,5706,1,1
02,50,24011,5706,10,1
02,28,24013,5706,84,1
02,43,10014,5706,1,1
02,37,24015,5706,1,1
02,15,24013,5706,1,1
02,69,10013,5706,1,1
02,65,10018,5706,1,1
02,28,10018,5706,1,1
02,35,10015,5706,1,1
02,35,60111,5706,85,1
02,37,10018,5706,1,1
02,37,60111,5706,85,1
02,40,60002,5706,1,1
02,59,10018,5706,1,1
02,64,10018,5706,1,1
02,31,00000,5706,1,1
02,30,10013,5706,1,1
02,67,10015,5706,1,1
02,24,60003,5706,1,1
02,32,24015,5704,45,1
02,30,24015,5704,47,1
02,49,10015,5706,41,1
02,50,60111,5706,85,1
02,27,60488,5703,64,1
02,23,24015,5706,1,1
02,65,10013,5706,1,1
02,64,10014,5706,1,1
02,35,10011,5706,41,1
02,29,10013,5706,41,1
02,34,60003,5706,84,1
02,34,60001,5706,84,1
02,46,10013,5706,1,1
02,31,10012,5706,1,1
02,16,24011,5706,1,1
02,25,10014,5706,1,1
03,78,10015,801,96,1
03,43,24015,804,45,1
03,34,61013,803,56,1
03,39,60002,801,47,1
03,37,24015,805,27,1
03,46,60411,809,86,1
03,40,50714,801,49,1
03,30,60732,803,86,1
03,23,60003,0,0,0
03,78,24015,801,1,1
03,44,60715,803,47,1
03,40,60411,803,47,1
03,40,60111,806,85,1
03,42,24015,803,49,1
03,38,24015,803,56,1
03,23,24013,809,41,1
03,56,10018,803,96,1
03,36,24015,803,41,1
03,34,24015,803,41,1
03,31,24015,803,47,1
03,43,24015,803,49,1
03,19,24012,803,41,1
03,43,24013,803,41,1
03,48,24015,803,49,1
03,39,24015,803,84,1
03,32,60913,803,86,1
03,62,10018,803,41,1
03,62,10018,803,47,1
03,39,24015,803,47,1
03,58,24015,803,84,1
03,27,60713,803,35,1
03,27,60612,803,47,1
03,25,60111,803,85,1
03,24,60732,0,0,0
03,38,60003,803,49,1
03,50,24013,803,49,1
03,24,24015,803,56,1
03,27,24011,803,41,1
03,52,10018,803,96,1
03,50,24012,803,41,1
03,20,24015,803,41,1
03,60,50715,803,47,1
03,57,10018,803,78,1
03,17,24015,803,47,1
03,28,24015,803,47,1
03,36,24015,803,47,1
03,34,51013,803,47,1
03,56,10012,807,47,1
03,58,24015,807,47,1
03,32,24015,803,47,1
03,29,24015,807,3,1
03,59,24015,803,84,1
03,30,60713,806,47,1
03,50,24015,803,41,1
03,43,24012,803,96,1
03,21,34013,803,47,1
03,72,24015,803,84,1
03,28,60001,803,47,1
03,30,24015,0,0,0
03,33,24015,802,47,1
03,28,24015,803,47,1
03,46,24012,807,3,1
03,25,24015,803,41,1
03,50,24015,803,41,1
03,52,24015,803,96,1
03,59,10018,803,3,1
03,37,10018,803,3,1
03,79,24015,803,84,1
03,43,24015,803,41,1
03,21,24015,0,0,0
03,65,10018,803,49,1
03,55,24015,5805,41,1
03,44,10018,803,10,1
03,25,24015,803,14,1
03,26,24015,803,47,1
03,44,24013,803,86,1
03,42,61013,0,0,0
03,42,60611,803,86,1
03,66,24015,803,92,1
03,63,24015,803,92,1
03,25,60715,807,35,1
03,59,10018,803,84,1
03,22,60001,803,47,1
03,26,60413,803,47,1
03,24,60002,7404,47,1
03,64,24015,803,3,1
03,69,24011,803,95,1
03,24,34013,803,56,1
03,60,24015,803,92,1
03,50,10018,803,10,1
03,28,24011,803,10,1
03,22,10018,803,87,1
03,53,24015,803,56,1
03,32,24015,803,96,1
03,27,24015,810,47,1
03,24,24015,803,56,1
03,49,60732,803,84,1
03,49,60111,803,85,1
03,52,60914,803,84,1
03,26,60713,7607,42,1
03,27,60715,806,35,1
03,41,24015,806,84,1
03,40,60411,806,84,1
03,26,60731,803,41,1
03,28,60732,806,47,1
03,36,24015,806,41,1
03,44,10006,806,96,1
03,55,24015,806,84,1
03,56,24015,806,49,1
03,62,60002,806,84,1
03,36,24015,806,84,1
03,33,60111,806,85,1
03,40,24015,806,49,1
03,38,24015,806,47,1
03,31,24015,806,19,1
03,29,24015,806,41,1
03,43,24015,7107,56,1
03,45,24013,806,56,1
03,24,24013,0,0,0
03,20,34013,0,0,0
03,40,24015,808,55,1
03,41,24013,808,41,1
03,50,24015,808,55,1
03,47,60411,808,55,1
03,23,24015,808,41,1
03,18,10018,808,56,1
03,65,60719,808,47,1
03,59,24015,808,47,1
03,30,60913,808,55,1
03,28,24015,808,55,1
03,74,10015,808,96,1
03,27,24015,808,55,1
03,22,34013,808,1,1
03,70,10018,808,47,1
03,35,24015,808,47,1
03,34,24015,808,56,1
03,54,24015,7107,26,1
03,47,24013,808,47,1
03,22,34013,0,0,0
03,19,34013,808,55,1
03,30,24015,808,1,1
03,25,24015,808,41,1
03,39,10018,3405,14,1
03,60,00000,808,1,1
03,36,24015,808,41,1
03,69,24015,808,84,1
03,20,34013,808,55,1
03,45,50715,808,47,1
03,39,60913,808,47,1
03,50,24015,808,41,1
03,50,24015,808,56,1
03,30,24015,808,55,1
03,29,24015,808,55,1
03,19,24015,808,45,1
03,36,10018,5408,47,1
03,20,24013,809,47,1
03,33,24015,809,49,1
03,33,24015,805,47,1
03,67,10018,809,96,1
03,28,10018,809,96,1
03,42,61015,0,0,0
03,35,60001,809,56,1
03,59,24015,7107,47,1
03,32,24015,7107,47,1
03,28,60111,7107,47,1
03,58,24013,809,41,1
03,57,10018,809,47,1
03,20,24015,809,47,1
03,28,60413,809,47,1
03,58,24015,809,56,1
03,59,24015,809,46,1
03,33,50921,809,88,1
03,33,50713,809,43,1
03,45,24015,809,49,1
03,44,24015,801,96,1
03,50,10015,809,41,1
03,38,24015,809,96,1
03,44,10018,809,96,1
03,25,24015,809,47,1
03,22,35013,809,56,1
03,35,24015,809,84,1
03,67,10018,809,95,1
03,33,24015,804,64,1
03,54,24015,809,49,1
03,35,24015,809,96,1
03,35,24015,809,47,1
03,33,10018,809,47,1
03,25,24015,809,41,1
03,49,10015,1402,10,1
03,26,60001,1402,10,1
03,24,60001,1411,10,1
03,56,10018,1402,47,1
03,55,24015,1402,68,1
03,65,10014,1402,41,1
03,68,24015,1402,41,1
03,63,10018,1402,95,1
03,21,60612,7403,82,1
03,19,34013,1402,47,1
03,51,24013,1402,49,1
03,52,24015,1402,84,1
03,26,61013,1402,47,1
03,60,24012,1402,47,1
03,23,60411,0,0,0
03,39,10012,1402,41,1
03,58,24015,1402,49,1
03,33,24015,1408,16,1
03,48,10012,1402,41,1
03,46,10018,1402,96,1
03,37,24015,1411,10,1
03,45,60313,7602,82,1
03,40,61015,7602,82,1
03,46,24012,1402,49,1
03,38,24015,7404,14,1
03,42,24015,7501,14,1
03,28,60001,7607,96,1
03,30,24015,7607,96,1
03,52,24015,1402,47,1
03,48,24015,1402,49,1
03,27,60612,1411,47,1
03,22,60413,1410,47,1
03,35,60001,1402,41,1
03,34,24012,1402,96,1
03,69,10018,1402,10,1
03,52,24012,1402,41,1
03,33,10018,1402,95,1
03,32,24015,1411,11,1
03,60,24015,1402,41,1
03,28,24015,7501,41,1
03,27,24013,1410,25,1
03,58,24013,1402,84,1
03,52,10018,1402,14,1
03,21,35013,1402,56,1
03,44,00000,1404,47,1
03,57,10018,1404,10,1
03,35,60111,1404,85,1
03,31,60413,1411,66,1
03,35,60612,1411,64,1
03,35,60111,1404,85,1
03,31,60413,1404,64,1
03,25,60612,1404,84,1
03,67,60711,7404,18,1
03,32,60612,7403,63,1
03,39,24015,1402,10,1
03,41,24015,1404,10,1
03,48,60713,7501,24,1
03,45,70111,1404,85,1
03,60,24015,1405,84,1
03,52,24015,7502,49,1
03,25,60612,7403,82,1
03,32,24013,1405,41,1
03,36,60003,7501,82,1
03,35,60411,1410,64,1
03,19,35013,0,0,0
03,38,24012,1405,41,1
03,32,60312,1410,84,1
03,33,60311,1410,84,1
03,63,60710,3906,11,1
03,60,60002,1405,10,1
03,66,10018,1405,56,1
03,31,60002,1405,10,1
03,40,24015,1405,41,1
03,44,10018,1405,3,1
03,56,10018,1405,14,1
03,32,60002,1405,96,1
03,21,24015,1412,41,1
03,20,34013,1412,47,1
03,45,24015,1412,47,1
03,59,60413,1412,49,1
03,59,60413,7404,84,1
03,25,60413,0,0,0
03,44,24015,1412,49,1
03,46,24015,7504,13,1
03,58,60003,1412,49,1
03,56,24015,1412,47,1
03,27,60716,3022,84,1
03,42,60611,1412,49,1
03,42,60916,3901,47,1
03,26,24015,1412,82,1
03,44,60413,1412,41,1
03,63,50714,1412,17,1
03,52,60001,1412,47,1
03,32,60613,1412,22,1
03,27,60715,0,0,0
03,49,60002,7501,85,1
03,38,60002,7404,18,1
03,38,24015,1411,20,1
03,37,24015,1412,49,1
03,73,10018,1412,96,1
03,49,24015,1412,96,1
03,69,60111,1412,47,1
03,40,60413,1412,82,1
03,42,60714,1411,10,1
03,37,24015,7504,20,1
03,38,24015,1412,47,1
03,51,60002,1412,33,1
03,49,24015,1412,47,1
03,24,60111,1420,85,1
03,33,24015,1420,84,1
03,32,24015,1420,56,1
03,45,24015,1420,41,1
03,46,10012,1420,43,1
03,70,24015,1420,47,1
03,30,24015,1411,41,1
03,49,10015,0,0,0
03,45,24015,1420,92,1
03,23,60111,1420,85,1
03,28,24015,1420,45,1
03,46,61032,3913,66,1
03,27,60413,1420,84,1
03,29,60002,7504,24,1
03,26,60002,1420,56,1
03,31,10018,1420,41,1
03,41,24015,0,0,0
03,33,60913,1413,84,1
03,56,24015,1420,56,1
03,57,24015,1420,33,1
03,23,60413,1420,82,1
03,27,60613,1420,84,1
03,44,24015,7404,56,1
03,38,24015,1420,41,1
03,48,24015,1423,47,1
03,51,24015,1423,31,1
03,41,24015,1423,47,1
03,60,24015,1423,49,1
03,35,60002,1423,93,1
03,45,24015,1423,45,1
03,39,24015,0,0,0
03,38,24015,1423,27,1
03,23,60111,0,0,0
03,71,60413,1423,47,1
03,68,60413,3910,65,1
03,37,60413,1423,64,1
03,25,60413,1417,53,1
03,20,34013,1423,53,1
03,30,60413,7602,66,1
03,39,24015,1423,47,1
03,48,24015,1423,41,1
03,30,24015,1423,41,1
03,53,24015,1423,47,1
03,28,24015,1423,56,1
03,22,24015,1423,11,1
03,46,24011,1423,49,1
03,32,24015,1423,56,1
03,30,24015,1423,56,1
03,26,24015,1423,47,1
03,25,60002,1423,47,1
03,60,60111,4910,85,1
03,33,60111,4910,82,1
03,39,24015,4910,1,1
03,36,24015,4910,1,1
03,62,24015,4910,1,1
03,62,24015,4910,47,1
03,38,60913,4910,68,1
03,58,24015,4910,47,1
03,77,10018,4910,14,1
03,50,24015,4910,1,1
03,56,60001,4910,49,1
03,33,24015,4910,47,1
03,27,24015,4910,41,1
03,46,50613,4910,84,1
03,52,24015,4910,49,1
03,53,24015,4910,47,1
03,63,10018,4910,1,1
03,63,10018,4910,1,1
03,33,60003,4910,47,1
03,41,60713,4910,41,1
03,32,60003,4910,47,1
03,59,10018,4910,1,1
03,57,24015,4910,47,1
03,27,24015,4903,47,1
03,56,60111,4910,85,1
03,51,24011,4916,1,1
03,48,10018,4916,96,1
03,24,24015,4916,10,1
03,22,24015,4916,47,1
03,50,10018,4916,46,1
03,45,24012,4916,56,1
03,25,60111,4926,85,1
03,24,60002,4926,80,1
03,48,24015,4916,41,1
03,65,10018,4916,1,1
03,68,10018,4916,1,1
03,60,10018,4916,41,1
03,52,24012,4916,1,1
03,29,10018,4916,41,1
03,24,10018,4916,41,1
03,20,35011,4916,1,1
03,18,35011,4916,1,1
03,58,24015,4916,49,1
03,61,24015,4916,1,1
03,34,40732,4916,1,1
03,29,24015,4916,1,1
03,24,24015,4916,1,1
03,41,24015,4916,1,1
03,46,10018,4916,1,1
03,38,24015,4916,47,1
03,19,34013,4916,1,1
03,18,34011,4916,1,1
03,65,24013,4916,1,1
03,19,34013,4916,1,1
03,65,24015,4916,41,1
03,64,10018,4916,47,1
03,31,24015,4916,1,1
03,27,24015,4916,56,1
03,60,10018,4916,1,1
03,42,10018,4916,1,1
03,21,34011,4916,1,1
03,19,60002,4916,1,1
03,17,24015,4916,1,1
03,15,24011,4916,1,1
03,46,60811,4916,1,1
03,47,24015,4916,1,1
03,22,61015,4930,64,1
03,19,60001,4916,1,1
03,30,10018,4916,1,1
03,60,24015,4916,41,1
03,58,24015,4916,1,1
03,58,24015,4916,96,1
03,30,24015,4916,41,1
03,28,24015,4916,47,1
03,63,24015,4916,1,1
03,49,24015,4916,96,1
03,24,34013,4916,47,1
03,53,24015,4916,1,1
03,24,34013,4916,1,1
03,54,24015,5002,41,1
03,40,50114,4916,56,1
03,17,24015,4916,1,1
03,66,24013,4916,41,1
03,56,24012,4916,1,1
03,28,24015,4916,11,1
03,54,60412,4921,84,1
03,73,10012,4921,1,1
03,71,10013,4921,56,1
03,41,10015,4921,56,1
03,69,10013,4921,56,1
03,62,24015,5813,14,1
03,34,60111,4921,85,1
03,35,60111,4921,41,1
03,72,24015,4921,56,1
03,40,24015,4921,41,1
03,43,24015,4921,96,1
03,20,60001,4921,41,1
03,39,24011,4921,1,1
03,39,24015,4921,96,1
03,19,60001,4921,96,1
03,52,24015,4921,41,1
03,52,40415,4921,47,1
03,52,24015,4921,80,1
03,52,24015,4921,47,1
03,32,24013,4921,41,1
03,29,60413,4921,47,1
03,57,24015,4921,11,1
03,56,24015,4921,47,1
03,46,24015,4921,1,1
03,45,10018,4921,47,1
03,22,60002,4921,1,1
03,21,60003,4921,1,1
03,52,24015,4921,80,1
03,50,10018,4921,56,1
03,31,24015,4921,41,1
03,26,24015,4921,47,1
03,52,10018,4921,47,1
03,30,61041,4903,47,1
