Region,Employed,Unemployed,Age,Education,LocationOfWork,Industry
19,1,0,20,10018,703,41
19,1,0,70,0,703,1
19,1,0,53,10018,703,43
19,1,0,40,24011,703,84
19,1,0,26,60001,703,84
19,1,0,36,10013,703,16
19,0,1,34,24015,0,0
19,1,0,34,24012,703,84
19,1,0,26,10018,703,47
19,0,1,19,10015,0,0
19,1,0,66,24015,703,1
19,1,0,47,10018,704,47
19,1,0,23,24012,704,3
19,1,0,24,24011,704,41
19,1,0,60,24011,704,84
19,0,1,29,60312,0,0
19,0,1,24,60612,0,0
19,0,1,24,60612,0,0
19,1,0,31,60312,704,56
19,0,1,32,60312,0,0
19,1,0,29,60111,704,85
19,0,1,59,60111,0,0
19,1,0,37,10018,704,96
19,1,0,39,24015,704,84
19,1,0,44,24015,704,49
19,1,0,41,10018,704,47
19,1,0,61,10018,704,84
19,1,0,52,24011,704,47
19,1,0,31,60002,704,47
19,1,0,37,10014,704,41
19,1,0,40,24015,704,49
19,1,0,37,60312,704,84
19,1,0,31,10012,705,84
19,1,0,31,24015,705,1
19,1,0,47,60111,705,85
19,1,0,42,60111,705,85
19,1,0,42,10018,705,49
19,1,0,69,0,705,1
19,1,0,68,10018,705,41
19,1,0,35,70312,9701,84
19,0,1,20,0,0,0
19,0,1,24,34031,0,0
19,1,0,33,0,705,1
19,1,0,52,0,705,1
19,1,0,34,0,705,1
19,1,0,49,0,705,1
19,1,0,41,0,705,1
19,1,0,20,10012,705,49
19,1,0,47,0,705,41
19,1,0,46,10012,705,1
19,1,0,42,10018,705,41
19,0,1,24,10012,0,0
19,1,0,61,0,705,1
19,1,0,27,10011,705,22
19,1,0,27,24013,705,1
19,1,0,30,10018,705,1
19,1,0,54,0,705,1
19,1,0,17,10013,705,1
19,1,0,31,10011,705,1
19,1,0,43,0,705,23
19,1,0,38,10014,705,1
19,1,0,32,0,705,1
19,1,0,57,60312,707,84
19,1,0,28,60111,702,85
19,0,1,24,60913,0,0
19,1,0,32,24012,707,1
19,0,1,23,24012,0,0
19,1,0,36,10014,707,84
19,1,0,31,24015,707,49
19,1,0,39,24015,707,84
19,1,0,33,24015,707,84
19,1,0,36,60312,3901,41
19,1,0,33,10018,707,49
19,1,0,28,24015,702,49
19,1,0,20,10018,707,1
19,1,0,65,10012,707,1
19,1,0,28,24011,707,84
19,1,0,48,60413,707,84
19,1,0,45,60002,702,47
19,1,0,29,10013,707,84
19,1,0,60,60002,707,1
19,1,0,47,10018,707,1
19,1,0,19,34011,707,1
19,1,0,26,10014,707,47
19,1,0,44,24015,707,84
19,0,1,40,24013,0,0
19,1,0,33,10013,707,49
19,1,0,21,10012,707,1
19,1,0,37,10013,702,41
19,1,0,21,24012,707,84
19,1,0,18,24013,707,1
19,1,0,66,0,707,1
19,1,0,43,24011,702,42
19,1,0,46,24012,702,47
19,1,0,45,10018,707,1
19,1,0,44,24011,702,47
19,1,0,22,24012,707,49
19,1,0,55,24015,707,1
19,1,0,35,24015,707,85
19,1,0,25,60001,702,47
19,1,0,22,60001,702,49
19,1,0,29,24012,707,1
19,0,1,71,10014,0,0
19,1,0,21,24015,707,1
19,1,0,34,24012,702,41
19,1,0,53,60312,707,1
19,1,0,26,60312,707,1
19,1,0,23,24015,707,1
19,1,0,21,10018,707,1
19,1,0,52,24015,702,47
19,1,0,49,10018,707,1
19,1,0,30,24012,707,1
19,1,0,35,24013,3603,49
19,0,1,30,10018,0,0
19,1,0,48,10013,3603,49
19,0,1,45,10015,0,0
19,1,0,30,24011,3603,49
19,1,0,28,24012,3603,47
19,1,0,26,10018,3603,49
19,1,0,25,24012,3603,47
19,1,0,49,40611,3603,1
19,1,0,44,60111,3603,1
19,1,0,20,35011,3603,1
19,1,0,52,10013,3603,45
19,0,1,42,60111,0,0
19,1,0,42,50329,3603,84
19,1,0,27,24012,3603,1
19,1,0,35,24015,3603,47
19,1,0,62,10018,3603,1
19,1,0,46,24015,3603,47
19,0,1,64,24015,0,0
19,1,0,29,24013,3603,1
19,1,0,19,10015,3603,1
19,1,0,30,10018,3603,1
19,1,0,29,24012,3603,1
19,1,0,44,10018,3603,1
19,1,0,38,24015,3603,1
19,1,0,21,10018,3603,1
19,1,0,30,10018,3603,1
19,1,0,31,24015,3603,1
19,1,0,42,24013,3603,1
19,0,1,32,10018,0,0
19,1,0,45,60111,3617,47
19,1,0,42,24015,3617,47
19,1,0,45,60001,3603,49
19,1,0,35,24005,3603,47
19,1,0,32,60239,3603,47
19,1,0,32,60231,3603,47
19,1,0,34,60239,3617,84
19,1,0,29,60230,3617,84
19,1,0,56,60239,3617,84
19,1,0,45,60916,3603,47
19,0,1,25,60732,0,0
19,1,0,27,24015,3617,47
19,1,0,27,24015,3617,47
19,1,0,33,60413,3617,84
19,1,0,48,60221,3603,47
19,1,0,19,24015,3603,47
19,1,0,54,60312,3603,85
19,1,0,59,60411,3625,84
19,1,0,30,60411,3603,84
19,1,0,26,60111,3603,85
19,1,0,34,50611,3603,10
19,1,0,45,24015,3603,49
19,0,1,42,24015,0,0
19,1,0,70,60413,3603,47
19,1,0,56,60413,3603,47
19,1,0,58,60913,3603,47
19,1,0,77,24015,3603,47
19,1,0,40,10012,3615,47
19,1,0,38,24015,3615,47
19,1,0,32,10015,3615,3
19,1,0,36,24013,3615,47
19,1,0,37,10015,3615,49
19,1,0,45,10015,3615,3
19,1,0,42,24015,3615,56
19,1,0,16,10013,3615,56
19,1,0,35,10018,3615,49
19,0,1,28,24015,0,0
19,1,0,36,10015,3615,49
19,1,0,27,24013,3615,47
19,0,1,25,24015,0,0
19,1,0,35,24015,3615,49
19,1,0,39,60002,3615,47
19,1,0,41,10018,3615,47
19,1,0,37,24015,3615,3
19,1,0,39,24015,3615,47
19,1,0,32,24011,3615,49
19,1,0,29,10018,3615,3
19,0,1,24,24015,0,0
19,1,0,45,24015,3615,49
19,1,0,44,10018,3615,47
19,1,0,36,24012,3615,49
19,1,0,27,10015,3615,49
19,1,0,40,10015,3615,47
19,1,0,61,10013,3617,81
19,0,1,58,24013,0,0
19,1,0,66,10015,3617,1
19,1,0,69,24012,3617,84
19,1,0,54,10015,3617,1
19,1,0,55,10015,3617,1
19,1,0,31,24012,3617,1
19,1,0,29,10018,3617,1
19,1,0,26,10015,3617,1
19,1,0,16,24013,3617,1
19,1,0,15,24012,3617,1
19,0,1,39,10012,0,0
19,1,0,41,10013,3617,41
19,1,0,16,24011,3617,45
19,1,0,32,10013,3617,47
19,1,0,33,10015,3617,49
19,1,0,61,10005,3617,47
19,1,0,66,10018,3617,47
19,1,0,23,10018,3617,49
19,0,1,47,61015,0,0
19,1,0,43,40910,3617,84
19,1,0,23,10018,3617,47
19,1,0,22,34013,3617,47
19,1,0,44,24015,3617,47
19,1,0,46,60411,3617,47
19,0,1,25,24015,0,0
19,1,0,22,34011,3617,47
19,1,0,41,60111,3617,47
19,0,1,47,10012,0,0
19,1,0,36,10012,3617,49
19,1,0,34,10018,3617,49
19,1,0,45,60413,3617,47
19,1,0,38,24005,3617,85
19,1,0,20,60003,3617,47
19,1,0,18,34011,3617,47
19,1,0,17,24013,3517,47
19,1,0,33,60001,3617,45
19,1,0,63,10014,3617,47
19,0,1,19,24012,0,0
19,0,1,18,10018,0,0
19,1,0,30,10014,3617,49
19,1,0,32,60111,3617,47
19,1,0,58,24011,3617,47
19,1,0,59,60911,3617,86
19,1,0,52,10018,3617,1
19,1,0,30,24015,3617,47
19,1,0,39,10015,3617,49
19,1,0,33,10018,3617,49
19,1,0,63,60111,3621,85
19,1,0,25,60411,9804,84
19,1,0,41,60111,3621,85
19,1,0,35,60111,3621,85
19,1,0,33,24011,3621,1
19,1,0,35,10015,3621,1
19,1,0,63,10013,3621,1
19,1,0,60,10018,3621,1
19,0,1,51,10015,0,0
19,1,0,58,60413,3621,1
19,1,0,52,60111,3621,47
19,1,0,21,60001,3621,1
19,1,0,18,34013,3621,1
19,1,0,16,24011,3621,1
19,1,0,70,10014,3621,1
19,1,0,17,10018,3621,1
19,1,0,16,24012,3621,1
19,1,0,31,60239,3621,85
19,1,0,27,60111,3621,85
19,1,0,23,10015,3621,1
19,1,0,56,10013,3621,1
19,1,0,55,60111,3621,85
19,1,0,17,24013,3621,1
19,1,0,16,24013,3621,1
19,1,0,23,10015,3621,49
19,1,0,23,10015,3621,1
19,1,0,25,24015,3621,1
19,1,0,64,60002,3621,1
19,1,0,42,24015,3625,47
19,1,0,42,24015,3621,1
19,1,0,24,10015,3621,1
19,1,0,35,10018,3621,1
19,1,0,35,60111,3621,47
19,1,0,49,10018,3621,16
19,1,0,50,60111,3621,47
19,1,0,17,24013,3621,47
19,1,0,55,0,3621,1
19,1,0,48,0,3621,1
19,1,0,44,24015,3621,1
19,1,0,42,60111,3621,47
19,1,0,28,10013,3621,1
19,1,0,31,10014,3621,1
19,1,0,32,10018,3621,16
19,1,0,32,24015,3621,1
19,1,0,39,24012,3621,1
19,1,0,35,10018,3621,1
19,1,0,16,24012,3621,1
19,1,0,48,24012,3621,1
19,1,0,54,24013,3621,1
19,1,0,27,24013,3621,1
19,1,0,20,24013,3621,49
19,1,0,48,24012,3621,1
19,1,0,48,24015,3621,1
19,1,0,37,60111,3514,85
19,1,0,25,24015,3621,1
19,1,0,26,24015,3621,47
19,1,0,46,10013,3621,1
19,1,0,47,10014,3621,1
19,1,0,20,34011,3621,1
19,1,0,18,24013,3621,1
19,1,0,16,24012,3621,1
19,1,0,54,60111,3621,47
19,1,0,38,10018,3621,1
19,1,0,38,10018,3621,1
19,1,0,26,24015,3621,49
19,1,0,26,60111,3621,85
19,1,0,57,10013,3621,1
19,1,0,56,10015,3621,1
19,1,0,22,24015,3621,1
19,1,0,38,10014,3631,1
19,1,0,33,10014,3631,49
19,0,1,32,24012,0,0
19,1,0,45,24015,3631,49
19,1,0,40,24015,3631,56
19,1,0,40,24015,3631,47
19,1,0,45,24013,3631,1
19,1,0,35,24015,3631,49
19,1,0,32,24015,3631,56
19,1,0,39,10018,3631,1
19,1,0,36,60001,3631,56
19,1,0,42,10015,3631,1
19,1,0,80,0,3631,1
19,1,0,36,10013,3631,1
19,1,0,75,10018,3631,47
19,1,0,22,60230,3631,85
19,1,0,25,60230,3631,85
19,1,0,31,60002,3631,85
19,1,0,38,24011,3631,49
19,1,0,37,24015,3631,47
19,1,0,34,0,3631,1
19,0,1,33,24012,0,0
19,1,0,33,24013,3631,1
19,1,0,32,60002,3631,47
19,1,0,58,10018,3631,1
19,1,0,59,24015,3631,47
19,1,0,35,10015,3631,49
19,1,0,30,24012,3631,1
19,1,0,38,10014,3631,1
19,1,0,44,10012,3631,1
19,1,0,52,24015,6602,49
19,1,0,41,60111,6602,47
19,1,0,17,34011,6602,47
19,1,0,15,24012,6602,47
19,1,0,26,24015,6602,49
19,1,0,28,60111,6602,85
19,1,0,49,60413,6602,47
19,1,0,15,24013,6602,47
19,1,0,40,60612,6602,47
19,1,0,37,60003,6602,47
19,1,0,42,0,6602,49
19,1,0,54,10012,6602,47
19,1,0,15,24012,6602,47
19,1,0,42,60612,6602,47
19,1,0,40,60916,6602,47
19,1,0,31,60002,6602,49
19,1,0,31,60413,6602,47
19,1,0,34,60612,6602,47
19,1,0,74,10013,6602,47
19,0,1,74,0,0,0
19,1,0,33,60913,6602,86
19,1,0,34,60413,6602,47
19,1,0,26,24015,6602,49
19,1,0,51,0,6602,47
19,1,0,52,10012,6602,47
19,1,0,19,34011,6602,47
19,1,0,17,24013,6602,47
19,1,0,36,60314,6609,3
19,1,0,48,60111,6609,85
19,1,0,42,24015,6602,47
19,1,0,48,60002,6602,47
19,1,0,45,60488,6602,47
19,1,0,54,10015,6602,96
19,1,0,28,60003,6611,84
19,1,0,23,10018,7332,10
19,1,0,59,10015,6602,49
19,1,0,56,24011,6602,47
19,1,0,26,10018,6602,49
19,1,0,20,60002,6602,47
19,1,0,16,24012,6602,47
19,1,0,51,10018,6602,47
19,1,0,60,10013,6602,41
19,1,0,57,10015,6602,96
19,1,0,47,24012,6602,96
19,1,0,15,24011,6602,56
19,1,0,71,10011,6602,47
19,1,0,17,24013,6602,45
19,1,0,15,24012,6602,96
19,1,0,55,10013,6602,50
19,1,0,46,10015,6602,56
19,1,0,20,34011,6602,45
19,1,0,17,24012,6602,56
19,1,0,16,24012,6602,56
19,1,0,51,10015,6602,49
19,1,0,50,0,6602,47
19,1,0,18,34011,6602,47
19,1,0,45,60111,6602,47
19,1,0,24,60488,6602,47
19,1,0,19,34011,6602,47
19,1,0,15,24011,6602,47
19,1,0,18,24015,6602,56
19,1,0,57,0,6611,3
19,1,0,23,10013,6611,1
19,1,0,20,10013,6611,3
19,1,0,51,0,6611,3
19,1,0,20,24015,6611,1
19,1,0,15,24012,6611,1
19,1,0,36,10012,6611,3
19,1,0,29,10015,6611,3
19,1,0,26,10013,6611,1
19,1,0,22,34011,6611,1
19,1,0,55,10014,6611,41
19,1,0,27,60413,6611,84
19,1,0,31,10015,6611,2
19,1,0,62,10011,6611,1
19,1,0,61,0,6611,1
19,1,0,26,60913,3411,86
19,1,0,19,10018,6602,47
19,1,0,15,24012,6611,47
19,1,0,54,10012,6611,1
19,1,0,50,10018,6611,49
19,1,0,49,10013,6611,1
19,1,0,18,34011,6611,1
19,1,0,15,24011,6611,1
19,1,0,44,10012,6611,56
19,1,0,28,24011,6602,52
19,1,0,19,34013,6611,56
19,1,0,68,10011,6611,1
19,1,0,66,0,6611,1
19,1,0,46,10015,6611,1
19,1,0,62,24015,6611,84
19,1,0,58,60222,6602,56
19,1,0,28,60916,6611,56
19,1,0,36,60488,6611,84
19,1,0,38,60111,6611,47
19,1,0,43,24013,6602,1
19,1,0,19,34013,6611,1
19,1,0,56,10015,6611,47
19,1,0,33,60222,6611,47
19,1,0,20,60001,6611,47
19,1,0,29,60003,6611,80
19,1,0,47,10011,6611,1
19,1,0,45,24015,6611,1
19,1,0,21,60003,6611,16
19,1,0,18,34011,6611,1
19,1,0,15,24012,6611,1
19,1,0,35,10011,6611,45
19,0,1,37,10015,0,0
19,1,0,15,24012,6611,96
19,1,0,70,0,6612,47
19,1,0,21,0,6612,3
19,1,0,18,10013,6612,3
19,1,0,53,24011,6612,3
19,1,0,44,24015,6612,3
19,1,0,22,10011,6612,47
19,0,1,20,24015,0,0
19,1,0,43,10018,6612,3
19,1,0,42,10011,6612,3
19,1,0,18,10014,6612,3
19,1,0,16,24011,6612,3
19,1,0,15,10018,6612,47
19,1,0,65,0,6602,94
19,1,0,30,10011,6602,47
19,1,0,46,10011,6612,3
19,1,0,45,0,6612,56
19,1,0,27,0,6612,3
19,1,0,25,10013,6612,47
19,1,0,16,24012,6612,56
19,1,0,15,10014,6612,56
19,1,0,59,10011,6612,3
19,1,0,64,10011,6612,47
19,1,0,25,0,6612,3
19,1,0,42,0,6612,3
19,1,0,39,10011,6612,47
19,1,0,17,24011,6612,56
19,1,0,15,10018,6612,3
19,1,0,50,0,6612,3
19,0,1,53,0,0,0
19,1,0,56,0,6612,50
19,1,0,22,10015,6612,47
19,1,0,20,10012,6612,47
19,1,0,58,10011,6612,3
19,1,0,44,10011,6612,47
19,1,0,44,0,6612,3
19,1,0,44,0,6612,96
19,1,0,42,0,6612,56
19,1,0,51,0,6612,3
19,1,0,47,0,6612,56
19,1,0,20,10012,6612,3
19,1,0,17,10014,6612,56
19,1,0,32,0,6612,3
19,1,0,34,10011,6612,3
19,1,0,50,0,6612,47
19,1,0,49,10015,6612,50
19,1,0,49,10012,6612,56
19,1,0,52,10011,6612,3
19,1,0,24,10018,6612,47
19,1,0,22,0,6612,50
19,1,0,31,10012,6612,3
19,1,0,75,0,6612,47
19,1,0,25,0,6612,3
19,1,0,38,10011,6612,3
19,1,0,38,10011,6612,47
19,1,0,43,10011,6612,41
19,0,1,37,10014,0,0
19,1,0,26,0,6612,96
19,1,0,19,0,6612,47
19,1,0,35,10012,6612,47
19,1,0,30,10011,6612,3
19,1,0,28,10013,6612,3
19,1,0,54,60003,6617,1
19,1,0,46,24011,6617,1
19,1,0,25,24015,6617,1
19,1,0,24,10015,6602,96
19,1,0,17,24015,6617,1
19,1,0,54,10018,6617,1
19,1,0,43,24011,6617,1
19,1,0,19,24015,6617,1
19,1,0,18,34013,6617,1
19,1,0,15,24012,6617,1
19,1,0,73,0,6617,3
19,1,0,72,0,6617,1
19,1,0,37,0,6617,1
19,1,0,32,0,6617,1
19,1,0,28,60002,6617,1
19,1,0,25,60002,6617,1
19,1,0,22,24013,6617,1
19,1,0,21,24012,6617,3
19,1,0,20,0,6617,1
19,1,0,19,35011,6617,1
19,1,0,18,35011,6617,1
19,1,0,45,60003,6617,1
19,1,0,43,60001,6617,1
19,1,0,18,24015,6617,1
19,1,0,16,24013,6617,1
19,1,0,15,24012,6617,1
19,1,0,42,10011,6617,3
19,1,0,72,0,6617,1
19,1,0,70,10012,6602,47
19,1,0,48,60413,6602,47
19,1,0,31,60003,6602,47
19,1,0,48,10014,6617,1
19,1,0,45,10015,6617,1
19,1,0,27,10015,6617,3
19,1,0,25,10013,6617,1
19,1,0,22,60001,6617,1
19,1,0,20,24015,6617,1
19,1,0,43,60002,6617,47
19,1,0,48,60111,6617,85
19,1,0,16,24013,6617,47
19,1,0,15,24012,6617,47
19,1,0,25,10015,6617,3
19,1,0,23,24012,6617,96
19,1,0,22,24012,6617,3
19,1,0,48,10014,6617,1
19,1,0,30,10011,6617,41
19,1,0,33,10015,6617,47
19,1,0,58,10018,6617,1
19,1,0,52,10013,6617,1
19,1,0,29,10013,6617,1
19,1,0,25,10018,6617,1
19,1,0,16,24013,6617,1
19,1,0,30,10018,6617,3
19,1,0,24,60001,6617,84
19,1,0,34,60002,6617,47
19,1,0,28,24012,6617,47
19,1,0,78,10011,6617,1
19,1,0,15,24012,6617,1
19,1,0,47,24015,6617,1
19,1,0,49,0,6617,1
19,1,0,26,60314,6612,80
19,1,0,16,24013,6617,1
19,1,0,15,24012,6617,1
19,1,0,48,0,6617,47
19,1,0,50,60413,6617,1
19,1,0,16,24013,6617,47
19,1,0,15,24012,6617,1
19,1,0,63,24012,6617,10
19,1,0,33,10011,6617,10
19,1,0,44,0,6617,10
19,1,0,70,0,6617,1
19,1,0,40,24011,6617,3
19,1,0,38,10018,6617,96
19,1,0,18,10015,6617,3
19,1,0,16,10015,6617,96
19,1,0,34,24015,6617,96
19,1,0,28,60001,6617,47
19,1,0,34,24011,6617,3
19,1,0,35,10018,6617,1
19,1,0,30,10013,6617,1
19,1,0,27,24015,6617,1
19,1,0,22,60002,6617,1
19,0,1,78,0,0,0
19,1,0,38,10018,6617,1
19,1,0,40,24015,6617,3
19,1,0,39,10014,6617,1
19,1,0,32,10018,6617,1
19,1,0,42,60111,6617,85
19,1,0,39,10018,6617,1
19,1,0,34,10018,6617,1
19,1,0,32,24015,6617,3
19,1,0,31,60913,6617,84
19,1,0,41,24013,6617,3
19,1,0,42,10018,6617,1
19,1,0,17,10018,6617,3
19,1,0,16,24011,6617,1
19,1,0,15,10015,6617,1
19,1,0,24,10018,6617,1
19,1,0,18,10018,6617,1
19,1,0,25,24015,6617,52
19,0,1,79,0,0,0
19,1,0,43,24015,6617,1
19,1,0,44,10015,6617,1
19,1,0,28,10018,6617,1
19,1,0,24,24015,6617,1
19,1,0,20,10018,6617,1
19,1,0,38,10018,6617,3
19,1,0,39,24013,6617,47
19,1,0,50,0,6617,47
19,1,0,47,24015,6617,41
19,1,0,41,24015,6617,47
19,1,0,17,24013,6617,47
19,1,0,15,24012,6617,47
19,1,0,52,10011,6617,47
19,0,1,65,0,0,0
19,1,0,70,0,6619,3
19,1,0,52,10013,6619,3
19,1,0,52,10018,6619,47
19,1,0,18,24015,6619,47
19,1,0,17,24012,6619,47
19,1,0,15,10015,6619,47
19,1,0,33,0,6619,3
19,0,1,60,0,0,0
19,1,0,16,0,6619,3
19,1,0,37,0,6619,3
19,1,0,35,0,6619,3
19,1,0,16,0,6619,3
19,1,0,15,0,6619,3
19,1,0,40,0,6619,3
19,1,0,38,0,6619,96
19,1,0,18,0,6619,3
19,1,0,17,0,6619,96
19,1,0,16,0,6619,3
19,1,0,15,0,6619,3
19,1,0,74,10011,6619,3
19,0,1,60,0,0,0
19,1,0,35,0,6619,96
19,1,0,30,10011,6619,3
19,1,0,28,0,6619,3
19,1,0,27,0,6619,3
19,1,0,22,0,6619,41
19,1,0,58,10013,6619,1
19,1,0,23,10018,6619,1
19,1,0,50,0,6619,3
19,1,0,39,0,6619,96
19,1,0,16,0,6619,3
19,1,0,36,10015,6619,3
19,1,0,38,24015,6604,47
19,1,0,15,24012,6619,3
19,1,0,49,24011,6619,1
19,1,0,47,24015,6619,1
19,1,0,24,24015,6619,1
19,1,0,22,35013,6602,47
19,1,0,45,24015,7002,41
19,1,0,18,24015,7002,41
19,1,0,41,60002,7002,14
19,1,0,39,24015,7002,14
19,1,0,44,60003,7002,16
19,1,0,41,60001,7002,47
19,1,0,42,24015,7002,16
19,1,0,42,24015,7002,56
19,1,0,43,24015,7002,41
19,1,0,40,24015,7002,14
19,1,0,43,24015,7002,41
19,1,0,41,24015,7002,56
19,1,0,35,24015,7002,16
19,1,0,40,60001,7002,41
19,1,0,46,10018,7002,3
19,1,0,44,10018,7002,14
19,1,0,19,24015,7002,41
19,1,0,38,10018,7002,3
19,1,0,35,24015,7002,16
19,1,0,46,24012,7002,16
19,1,0,45,10018,7002,14
19,1,0,20,34023,7002,56
19,1,0,41,24015,7002,41
19,1,0,42,24015,7002,1
19,1,0,40,24015,7002,56
19,1,0,41,24015,7002,16
19,1,0,43,24015,7002,14
19,1,0,43,60811,7002,41
19,1,0,27,24015,7002,56
19,1,0,35,24015,7002,43
19,1,0,45,60001,7002,43
19,1,0,41,24015,7002,56
19,1,0,35,24015,7002,41
19,1,0,42,24015,7002,16
19,1,0,42,24013,7002,14
19,1,0,39,24015,7002,41
19,1,0,37,24015,7002,56
19,1,0,43,24015,7004,3
19,1,0,43,10018,7004,3
19,1,0,46,10015,7004,3
19,1,0,42,0,7004,1
19,1,0,25,10018,7004,3
19,1,0,43,60001,7004,3
19,1,0,40,24015,7004,3
19,1,0,44,24012,7004,3
19,1,0,32,24015,7004,3
19,1,0,30,24015,7004,14
19,1,0,40,24015,7004,3
19,1,0,40,24015,7004,3
19,1,0,54,60003,7004,14
19,1,0,36,24015,7004,3
19,1,0,55,24015,7004,3
19,1,0,53,24015,7004,3
19,1,0,22,24015,7004,3
19,1,0,40,24015,7004,3
19,1,0,38,24015,7004,3
19,1,0,44,24012,7004,3
19,1,0,41,24015,7004,3
19,1,0,40,24011,7004,3
19,1,0,38,10018,7004,3
19,1,0,44,24015,7004,3
19,1,0,43,10018,7004,3
19,1,0,35,10018,7004,3
19,1,0,32,10018,7004,1
19,1,0,47,24015,7004,3
19,1,0,45,24015,7004,3
19,1,0,25,24015,7004,3
19,1,0,35,24015,7004,3
19,1,0,34,24015,7004,3
19,1,0,48,10018,7004,3
19,1,0,20,24015,7004,3
19,1,0,45,24015,7004,3
19,1,0,42,24015,7004,3
19,1,0,40,24012,7004,14
19,1,0,25,24015,7004,3
19,1,0,43,24011,7004,3
19,1,0,41,10018,7004,14
19,1,0,30,24015,7004,3
19,1,0,50,10014,7004,3
19,1,0,48,10018,7004,3
19,1,0,45,24015,7004,3
19,1,0,43,24012,7004,3
19,1,0,41,10013,7005,3
19,1,0,39,10012,7005,3
19,1,0,40,10014,7005,3
19,1,0,38,24015,7005,3
19,1,0,45,10018,7005,3
19,1,0,44,10018,7005,3
19,1,0,35,10018,7005,3
19,1,0,35,10018,7005,3
19,1,0,33,10014,7005,3
19,1,0,39,24015,7005,3
19,1,0,36,10018,7005,3
19,1,0,40,10018,7005,3
19,1,0,17,24015,7005,3
19,1,0,35,10018,7005,3
19,1,0,33,10018,7005,3
19,1,0,42,10018,7005,3
19,1,0,40,10018,7005,3
19,1,0,36,24015,7005,3
19,1,0,45,10018,7005,3
19,1,0,45,10013,7005,3
19,1,0,35,0,7005,3
19,1,0,30,10011,7005,14
19,1,0,45,24015,7005,3
19,1,0,44,10018,7005,3
19,1,0,19,34023,7005,3
19,1,0,35,10014,7005,3
19,1,0,33,10012,7005,3
19,1,0,34,10018,7005,3
19,1,0,33,10018,7005,3
19,1,0,45,10018,7005,3
19,1,0,40,10018,7005,3
19,1,0,36,24015,7005,3
19,1,0,45,10013,7005,3
19,1,0,42,10013,7005,3
19,1,0,40,10018,7005,3
19,1,0,40,10018,7005,3
19,1,0,37,60002,7005,3
19,1,0,43,10018,7005,3
19,1,0,41,10018,7005,14
19,1,0,50,10018,7005,3
19,1,0,48,10018,7005,3
19,1,0,23,24015,7005,3
19,1,0,19,34023,7005,3
19,1,0,35,24015,7005,3
19,1,0,45,10013,7005,3
19,1,0,41,10012,7005,3
19,1,0,30,24015,7005,3
19,1,0,44,24015,7005,3
19,1,0,43,10018,7005,3
19,1,0,20,24015,7005,3
19,1,0,45,10018,7005,3
19,1,0,41,10014,7005,3
19,1,0,37,10013,7006,3
19,1,0,39,24015,7006,3
19,1,0,42,24015,7006,3
19,1,0,59,60002,7006,1
19,1,0,27,60111,7006,47
19,1,0,68,24012,7006,1
19,1,0,36,0,7006,47
19,1,0,63,0,7006,1
19,0,1,25,60111,0,0
19,1,0,37,24015,7006,3
19,1,0,39,10018,7007,3
19,1,0,56,0,7007,3
19,1,0,40,0,7007,3
19,1,0,50,10018,7007,3
19,1,0,20,24015,7007,96
19,1,0,54,10018,7007,47
19,1,0,46,24015,7007,41
19,1,0,42,0,7007,3
19,1,0,39,10018,7007,3
19,1,0,20,24015,7007,3
19,1,0,44,10018,7007,3
19,1,0,45,10018,7007,41
19,1,0,42,0,7007,3
19,1,0,40,10018,7007,3
19,1,0,39,10018,7007,3
19,1,0,50,10018,7007,3
19,1,0,23,24015,7007,3
19,1,0,20,24015,7007,47
19,1,0,50,0,7007,16
19,1,0,36,10018,7007,3
19,1,0,62,0,7007,3
19,1,0,26,24015,7007,96
19,1,0,32,24015,7007,3
19,1,0,33,60811,7007,3
19,1,0,36,24015,7007,3
19,1,0,30,24015,7007,41
19,1,0,38,24015,7007,3
19,1,0,51,0,7007,3
19,1,0,40,10018,7007,3
19,1,0,51,10018,7007,3
19,1,0,65,0,7007,3
19,1,0,44,10018,7007,3
19,1,0,43,0,7007,3
19,1,0,42,0,7007,3
19,1,0,38,0,7007,3
19,1,0,40,0,7007,3
19,1,0,40,24015,7007,47
19,1,0,58,0,7007,3
19,1,0,45,24015,7007,3
19,1,0,49,10012,7007,3
19,1,0,38,24015,7007,3
19,1,0,50,10013,7009,1
19,1,0,39,24015,7009,1
19,1,0,43,24015,7009,3
19,1,0,49,0,7009,1
19,1,0,45,10018,7009,1
19,1,0,40,10018,7009,1
19,1,0,42,10018,7009,41
19,1,0,55,0,7009,1
19,1,0,46,0,7009,1
19,1,0,38,60811,7009,41
19,1,0,44,0,7009,3
19,1,0,65,0,7009,3
19,1,0,34,24015,7009,41
19,1,0,34,10018,7009,1
19,1,0,47,10012,7009,1
19,1,0,58,0,7009,3
19,1,0,44,0,7009,1
19,1,0,31,10014,3818,1
19,1,0,33,24015,3818,1
19,1,0,49,0,3818,1
19,1,0,37,24015,3818,1
19,1,0,31,10018,3818,1
19,1,0,32,10018,3818,1
19,1,0,51,24005,3818,1
19,1,0,51,24005,3818,1
19,1,0,24,24015,3818,56
19,1,0,16,10011,3818,1
19,1,0,43,10012,3818,1
19,1,0,39,24005,3818,85
19,1,0,18,24012,3818,1
19,1,0,17,24012,3818,1
19,1,0,15,10018,3818,1
19,1,0,37,10014,3818,1
19,1,0,39,24013,3818,1
19,1,0,17,24015,3818,1
19,1,0,15,24012,3818,1
19,1,0,39,10018,3818,1
19,1,0,28,60111,3818,1
